FID,disso,ORIG_FID,POINT_X,POINT_Y
555,0,0,734113.575989000030000,4604232.240290000100000
556,0,0,734154.576966000020000,4604102.751760000400000
557,0,0,734202.433410999950000,4604051.097710000400000
558,0,0,734233.575989000030000,4604022.240290000100000
559,0,0,734262.433410999950000,4603931.097710000400000
560,0,0,734293.575989000030000,4603872.240290000100000
561,0,0,734322.433410999950000,4603691.097710000400000
562,0,0,734383.575989000030000,4603602.240290000100000
563,0,0,734398.004700000050000,4603436.668999999800000
564,0,0,734398.004700000050000,4603196.668999999800000
565,0,0,734368.004700000050000,4603196.668999999800000
566,0,0,734343.497864000030000,4603101.175839999700000
567,0,0,734308.004700000050000,4603076.668999999800000
568,0,0,734308.004700000050000,4603016.668999999800000
569,0,0,734308.004700000050000,4602986.668999999800000
570,0,0,734308.004700000050000,4602926.668999999800000
571,0,0,734308.004700000050000,4602776.668999999800000
572,0,0,734338.004700000050000,4602716.668999999800000
573,0,0,734261.071105999990000,4602613.598930000300000
574,0,0,734248.004700000050000,4602536.668999999800000
575,0,0,734228.082825000050000,4602496.590880000000000
576,0,0,734218.004700000050000,4602416.668999999800000
577,0,0,734239.493957999980000,4602285.880429999900000
578,0,0,734171.071105999990000,4602193.598930000300000
579,0,0,734144.938293999990000,4601949.739070000100000
580,0,0,734090.592591000020000,4601859.651180000000000
581,0,0,734054.938293999990000,4601649.739070000100000
582,0,0,734038.004700000050000,4601636.668999999800000
583,0,0,734038.004700000050000,4601606.668999999800000
584,0,0,734008.004700000050000,4601606.668999999800000
585,0,0,734008.004700000050000,4601576.668999999800000
586,0,0,733978.004700000050000,4601576.668999999800000
587,0,0,734016.398255000010000,4601257.710260000100000
588,0,0,733964.117980999990000,4601140.552059999700000
589,0,0,733899.489075000050000,4601049.402150000400000
590,0,0,733918.004700000050000,4600826.668999999800000
591,0,0,733918.004700000050000,4600736.668999999800000
592,0,0,733918.004700000050000,4600706.668999999800000
593,0,0,733895.416808999960000,4600614.695120000300000
594,0,0,733930.250793999990000,4600478.922419999700000
595,0,0,733978.004700000050000,4600406.668999999800000
596,0,0,734008.004700000050000,4600406.668999999800000
597,0,0,734008.004700000050000,4600316.668999999800000
598,0,0,733978.004700000050000,4600316.668999999800000
599,0,0,733978.004700000050000,4600286.668999999800000
600,0,0,733948.004700000050000,4600286.668999999800000
601,0,0,733928.082825000050000,4600246.590880000000000
602,0,0,733907.926575000050000,4600056.747120000400000
603,0,0,733838.082825000050000,4599976.590870000400000
604,0,0,733814.586730999990000,4599860.238339999700000
605,0,0,733748.082825000050000,4599826.590870000400000
606,0,0,733738.004700000050000,4599776.668999999800000
607,0,0,733738.004700000050000,4599746.668999999800000
608,0,0,733738.004700000050000,4599716.668999999800000
609,0,0,733768.004700000050000,4599716.668999999800000
610,0,0,733768.004700000050000,4599686.668999999800000
611,0,0,733768.004700000050000,4599656.668999999800000
612,0,0,733737.770325000050000,4599596.903370000400000
613,0,0,733678.004700000050000,4599566.668999999800000
614,0,0,733663.854308999960000,4599460.826709999700000
615,0,0,733574.059388000050000,4599332.283010000400000
616,0,0,733606.124817000000000,4598794.377740000400000
617,0,0,733588.004700000050000,4598606.668999999800000
618,0,0,733588.004700000050000,4598576.668999999800000
619,0,0,733588.004700000050000,4598546.668999999800000
620,0,0,733588.004700000050000,4598426.668999999800000
621,0,0,733618.004700000050000,4598426.668999999800000
622,0,0,733618.004700000050000,4598336.668999999800000
623,0,0,733618.004700000050000,4598276.668999999800000
624,0,0,733588.004700000050000,4598276.668999999800000
625,0,0,733600.250793999990000,4597988.922419999700000
626,0,0,733618.004700000050000,4597916.668999999800000
627,0,0,733618.004700000050000,4597886.668999999800000
628,0,0,733628.082825000050000,4597836.747120000400000
629,0,0,733648.004700000050000,4597796.668999999800000
630,0,0,733678.004700000050000,4597796.668999999800000
631,0,0,733678.004700000050000,4597736.668999999800000
632,0,0,733704.298644999970000,4597422.079160000200000
633,0,0,733754.117980999990000,4597332.785939999900000
634,0,0,733781.891418999990000,4597150.552059999700000
635,0,0,733814.117980999990000,4597122.785939999900000
636,0,0,733828.004700000050000,4597106.668999999800000
637,0,0,733882.306457999980000,4597095.708309999700000
638,0,0,733858.268371999960000,4597046.493219999600000
639,0,0,733888.004700000050000,4596986.668999999800000
640,0,0,733918.004700000050000,4596986.668999999800000
641,0,0,733918.004700000050000,4596956.668999999800000
642,0,0,733948.004700000050000,4596956.668999999800000
643,0,0,733948.004700000050000,4596806.668999999800000
644,0,0,733958.082825000050000,4596726.747120000400000
645,0,0,733978.004700000050000,4596686.668999999800000
646,0,0,734030.372864000030000,4596679.037159999800000
647,0,0,734045.636535999950000,4596574.300839999700000
648,0,0,734120.372864000030000,4596499.037159999800000
649,0,0,734135.636535999950000,4596394.300839999700000
650,0,0,734180.372864000030000,4596349.037159999800000
651,0,0,734188.004700000050000,4596266.668999999800000
652,0,0,734227.848450000050000,4596246.512749999800000
653,0,0,734248.004700000050000,4596206.668999999800000
654,0,0,734278.004700000050000,4596206.668999999800000
655,0,0,734278.004700000050000,4596176.668999999800000
656,0,0,734295.758605999990000,4596164.415579999800000
657,0,0,734320.250793999990000,4596068.922419999700000
658,0,0,734355.758605999990000,4596014.415579999800000
659,0,0,734386.051575000050000,4595896.349179999900000
660,0,0,734475.758605999990000,4595834.415579999800000
661,0,0,734488.004700000050000,4595816.668999999800000
662,0,0,734488.004700000050000,4595726.668999999800000
663,0,0,734458.004700000050000,4595726.668999999800000
664,0,0,734475.040832999980000,4595672.868950000000000
665,0,0,734533.575989000030000,4595562.240290000100000
666,0,0,734563.414855999990000,4595467.977590000300000
667,0,0,734623.575989000030000,4595412.240290000100000
668,0,0,734652.433410999950000,4595321.097710000400000
669,0,0,734713.239075000050000,4595264.763480000200000
670,0,0,734742.433410999950000,4595051.097710000400000
671,0,0,734800.045716000020000,4594942.226859999800000
672,0,0,734832.433410999950000,4594301.097710000400000
673,0,0,734908.004700000050000,4594286.668999999800000
674,0,0,734957.926575000050000,4594276.590870000400000
675,0,0,734978.082825000050000,4594176.747130000000000
676,0,0,734998.004700000050000,4594136.668999999800000
677,0,0,735013.297668999990000,4594042.091360000000000
678,0,0,735085.265442000000000,4593928.727110000300000
679,0,0,735061.051575000050000,4593806.145320000100000
680,0,0,735100.529114000030000,4593609.193409999800000
681,0,0,735170.973450000050000,4593516.959529999600000
682,0,0,735139.713683999960000,4593358.793019999700000
683,0,0,735255.480285999950000,4593314.144589999700000
684,0,0,735268.004700000050000,4593236.668999999800000
685,0,0,735317.926575000050000,4593136.590870000400000
686,0,0,735328.004700000050000,4593056.668999999800000
687,0,0,735328.004700000050000,4593026.668999999800000
688,0,0,735358.004700000050000,4593026.668999999800000
689,0,0,735358.004700000050000,4592996.668999999800000
690,0,0,735388.004700000050000,4592996.668999999800000
691,0,0,735388.004700000050000,4592966.668999999800000
692,0,0,735418.004700000050000,4592966.668999999800000
693,0,0,735418.004700000050000,4592906.668999999800000
694,0,0,735478.004700000050000,4592816.668999999800000
695,0,0,735495.758605999990000,4592804.415579999800000
696,0,0,735520.250793999990000,4592708.922419999700000
697,0,0,735579.855285999950000,4592617.406299999900000
698,0,0,735614.132630000010000,4592483.834529999600000
699,0,0,735764.191222999940000,4592398.185110000000000
700,0,0,735778.004700000050000,4592276.668999999800000
701,0,0,735808.004700000050000,4592276.668999999800000
702,0,0,735808.004700000050000,4592246.668999999800000
703,0,0,735838.004700000050000,4592186.668999999800000
704,0,0,735897.770325000050000,4592156.434620000400000
705,0,0,735928.004700000050000,4592096.668999999800000
706,0,0,736064.938293999990000,4591993.602590000300000
707,0,0,736078.004700000050000,4591976.668999999800000
708,0,0,736091.071105999990000,4591959.735410000200000
709,0,0,736231.168763000050000,4591851.600639999800000
710,0,0,736408.004700000050000,4591616.668999999800000
711,0,0,736537.159972999940000,4591543.646540000100000
712,0,0,736544.865052000040000,4591481.668999999800000
713,0,0,736540.983216000020000,4591450.453180000200000
714,0,0,736648.004700000050000,4591316.668999999800000
715,0,0,736678.004700000050000,4591316.668999999800000
716,0,0,736678.004700000050000,4591286.668999999800000
717,0,0,736748.991028000020000,4591237.655330000400000
718,0,0,736810.250793999990000,4591148.922419999700000
719,0,0,736872.858216000020000,4591105.702200000200000
720,0,0,736900.250793999990000,4590998.922419999700000
721,0,0,736948.004700000050000,4590926.668999999800000
722,0,0,737027.926575000050000,4590886.590870000400000
723,0,0,737038.004700000050000,4590806.668999999800000
724,0,0,737038.004700000050000,4590776.668999999800000
725,0,0,737068.004700000050000,4590776.668999999800000
726,0,0,737068.004700000050000,4590746.668999999800000
727,0,0,737078.082825000050000,4590726.747130000000000
728,0,0,737137.848450000050000,4590696.512749999800000
729,0,0,737158.004700000050000,4590656.668999999800000
730,0,0,737171.071105999990000,4590579.735410000200000
731,0,0,737248.004700000050000,4590476.668999999800000
732,0,0,737295.436341000020000,4590452.674859999700000
733,0,0,737318.082825000050000,4590306.747120000400000
734,0,0,737397.770325000050000,4590266.434620000400000
735,0,0,737428.004700000050000,4590206.668999999800000
736,0,0,737458.004700000050000,4590206.668999999800000
737,0,0,737488.004700000050000,4590206.668999999800000
738,0,0,737488.004700000050000,4590116.668999999800000
739,0,0,737488.004700000050000,4590086.668999999800000
740,0,0,737536.505677000040000,4590062.132869999900000
741,0,0,737548.004700000050000,4589936.668999999800000
742,0,0,737578.004700000050000,4589936.668999999800000
743,0,0,737578.004700000050000,4589906.668999999800000
744,0,0,737608.004700000050000,4589906.668999999800000
745,0,0,737608.004700000050000,4589876.668999999800000
746,0,0,737708.009582999980000,4589796.578669999700000
747,0,0,737741.349427000040000,4589680.006400000300000
748,0,0,737804.659972999940000,4589593.331600000200000
749,0,0,737831.349427000040000,4589500.006400000300000
750,0,0,737894.659972999940000,4589413.331600000200000
751,0,0,737921.349427000040000,4589230.006400000300000
752,0,0,737983.458802000040000,4589180.274960000100000
753,0,0,738011.349427000040000,4589020.006400000300000
754,0,0,738100.529114000030000,4588897.926319999600000
755,0,0,738067.877746999960000,4588635.455620000100000
756,0,0,738186.852355999990000,4588448.439020000400000
757,0,0,738159.254700000050000,4588226.551810000100000
758,0,0,738191.349427000040000,4587970.006400000300000
759,0,0,738258.204894999970000,4587878.482959999700000
760,0,0,738248.668763000050000,4587801.798390000100000
761,0,0,738268.004700000050000,4587716.668999999800000
762,0,0,738268.004700000050000,4587686.668999999800000
763,0,0,738281.891418999990000,4587370.555719999600000
764,0,0,738343.825013000050000,4587317.184139999600000
765,0,0,738371.891418999990000,4586890.555719999600000
766,0,0,738432.814269999970000,4586781.358939999700000
767,0,0,738461.891418999990000,4586590.555719999600000
768,0,0,738516.940246999960000,4586543.116750000000000
769,0,0,738551.891418999990000,4586200.555719999600000
770,0,0,738606.530091000020000,4586102.630909999800000
771,0,0,738641.891418999990000,4585870.555719999600000
772,0,0,738674.117980999990000,4585812.782279999900000
773,0,0,738716.964660999950000,4585531.598199999900000
774,0,0,738794.279114000030000,4585422.555230000100000
775,0,0,738781.608216000020000,4585264.872120000400000
776,0,0,738821.891418999990000,4585000.555719999600000
777,0,0,738854.117980999990000,4584942.782279999900000
778,0,0,738893.141418999990000,4584686.705620000100000
779,0,0,738944.117980999990000,4584642.782279999900000
780,0,0,738971.891418999990000,4584370.555719999600000
781,0,0,739072.174621999960000,4584242.499080000400000
782,0,0,739048.004700000050000,4584176.668999999800000
783,0,0,739060.250793999990000,4584098.922419999700000
784,0,0,739125.758605999990000,4584014.415579999800000
785,0,0,739154.147278000020000,4583869.022520000100000
786,0,0,739215.758605999990000,4583774.415579999800000
787,0,0,739228.004700000050000,4583666.668999999800000
788,0,0,739228.004700000050000,4583576.668999999800000
789,0,0,739247.926575000050000,4583566.590870000400000
790,0,0,739318.004700000050000,4583426.668999999800000
791,0,0,739394.938293999990000,4583323.602590000300000
792,0,0,739421.071105999990000,4583139.735410000200000
793,0,0,739454.938293999990000,4583113.602590000300000
794,0,0,739468.004700000050000,4583096.668999999800000
795,0,0,739480.250793999990000,4583018.922419999700000
796,0,0,739518.278138000050000,4582992.665090000300000
797,0,0,739575.758605999990000,4582904.415579999800000
798,0,0,739600.250793999990000,4582808.922419999700000
799,0,0,739635.758605999990000,4582754.415579999800000
800,0,0,739660.250793999990000,4582598.922419999700000
801,0,0,739678.004700000050000,4582556.668999999800000
802,0,0,739724.586730999990000,4582533.099659999800000
803,0,0,739738.004700000050000,4582466.668999999800000
804,0,0,739776.427552000040000,4582451.668999999800000
